Core_ID,Family,Genus,Binomial_Species,Latitude,Longitude,Elevation,Year,Month,Day,References,Image
486298,Cactaceae,Opuntia,Opuntia polyacantha,40.88,-108.86,2500,1946,6,24,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486298,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/120257_lg.jpg
486299,Cactaceae,Opuntia,Opuntia polyacantha,40.88,-108.86,2500,1946,6,24,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486299,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/120258_lg.jpg
486300,Cactaceae,Opuntia,Opuntia polyacantha,40.72,-108.86,1707,1987,6,11,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486300,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/120265_lg.jpg
486301,Cactaceae,Opuntia,Opuntia polyacantha,40.72,-108.86,1707,1944,6,29,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486301,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/122749_lg.jpg
486316,Cactaceae,Opuntia,Opuntia polyacantha,40.56,-105.12,1563,1972,7,8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486316,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/120261_lg.jpg
486325,Cactaceae,Opuntia,Opuntia polyacantha,37.1,-106.12,2579,1987,7,13,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486325,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/120276_lg.jpg
486326,Cactaceae,Opuntia,Opuntia polyacantha,37.05,-106.24,2764,1987,5,27,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486326,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/120275_lg.jpg
486327,Cactaceae,Opuntia,Opuntia polyacantha,38.94,-104.81,1953,1936,6,13,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486327,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/122745_lg.jpg
486328,Cactaceae,Opuntia,Opuntia polyacantha,38.69,-104.83,1890,1936,6,9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486328,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/120268_lg.jpg
486330,Cactaceae,Opuntia,Opuntia polyacantha,39.65,-105.19,1812,1895,5,8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486330,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/120270_lg.jpg
486332,Cactaceae,Opuntia,Opuntia polyacantha,40.74,-105.52,2361,1971,7,2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486332,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/122756_lg.jpg
486333,Cactaceae,Opuntia,Opuntia polyacantha,40.57,-105.18,1891,1970,6,28,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486333,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/122750_lg.jpg
486334,Cactaceae,Opuntia,Opuntia polyacantha,40.71,-105.31,1888,1972,6,18,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486334,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/122748_lg.jpg
486335,Cactaceae,Opuntia,Opuntia polyacantha,40.66,-105.35,2041,1972,6,24,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486335,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/122747_lg.jpg
486337,Cactaceae,Opuntia,Opuntia polyacantha,39.29,-107.99,2207,1987,6,10,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486337,https://swbiodiversity.org//imglib/seinet/soro/CS/0010/100990_lg.jpg
486338,Cactaceae,Opuntia,Opuntia polyacantha,40.54,-108.93,1728,1987,6,16,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=486338,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/120266_lg.jpg
