coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Solanum_rostratum,9413619,startTest1,N/A,N/A,N/A,N/A,False,1,0,A3MSYMSTHZJI98,15070,0.0,2024-04-17,17:35:55,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Solanum_rostratum,9422118,submitTest2,N/A,N/A,N/A,N/A,False,1,2,A1N63NKTHGO2TF,20774,0.0,2024-04-17,18:10:37,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Solanum_rostratum,9422744,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1VHZBC0OQOK5N,20956,0.0,2024-04-17,18:13:03,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Solanum_rostratum,9423514,startTest1,N/A,N/A,N/A,N/A,False,1,0,A2WMZMT3N1RCQX,20352,0.0,2024-04-17,18:15:24,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Solanum_rostratum,9424968,334071,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518730.jpg,0,2,2,False,1,1,A2WMZMT3N1RCQX,20352,303.22,2024-04-17,18:20:30,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Solanum_rostratum,9424877,334071,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518730.jpg,A2WMZMT3N1RCQX,20352,False,976,624,flower,2024-04-17,18:20:15,False
,N.A.,Solanum_rostratum,9424887,334071,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518730.jpg,A2WMZMT3N1RCQX,20352,False,852,398,flower,2024-04-17,18:20:16,False
,N.A.,Solanum_rostratum,9424919,334071,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518730.jpg,A2WMZMT3N1RCQX,20352,False,568,718,fruit,2024-04-17,18:20:21,False
,N.A.,Solanum_rostratum,9424961,334071,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518730.jpg,A2WMZMT3N1RCQX,20352,False,501.3333333333333,482.6666666666667,fruit,2024-04-17,18:20:29,False
N.A,Solanum_rostratum,9425077,334067,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514871.jpg,0,2,0,False,1,2,A2WMZMT3N1RCQX,20352,16.8,2024-04-17,18:20:48,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Solanum_rostratum,9425045,334067,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514871.jpg,A2WMZMT3N1RCQX,20352,False,695,542,flower,2024-04-17,18:20:43,False
,N.A.,Solanum_rostratum,9425067,334067,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514871.jpg,A2WMZMT3N1RCQX,20352,False,675,625,flower,2024-04-17,18:20:47,False
N.A,Solanum_rostratum,9425376,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,4,0,10,False,1,3,A2WMZMT3N1RCQX,20352,34.9,2024-04-17,18:21:25,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Solanum_rostratum,9425152,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,566,772,fruit,2024-04-17,18:20:58,False
,N.A.,Solanum_rostratum,9425154,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,591,872,fruit,2024-04-17,18:20:59,False
,N.A.,Solanum_rostratum,9425165,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,652,821,fruit,2024-04-17,18:21:00,False
,N.A.,Solanum_rostratum,9425175,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,639,783,fruit,2024-04-17,18:21:02,False
,N.A.,Solanum_rostratum,9425188,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,703,778,fruit,2024-04-17,18:21:04,False
,N.A.,Solanum_rostratum,9425195,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,725,863,fruit,2024-04-17,18:21:05,False
,N.A.,Solanum_rostratum,9425204,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,806,816,fruit,2024-04-17,18:21:05,False
,N.A.,Solanum_rostratum,9425216,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,827,860,fruit,2024-04-17,18:21:07,False
,N.A.,Solanum_rostratum,9425255,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,961,897,bud,2024-04-17,18:21:11,False
,N.A.,Solanum_rostratum,9425260,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,878,930,bud,2024-04-17,18:21:12,False
,N.A.,Solanum_rostratum,9425336,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,1220,535,fruit,2024-04-17,18:21:20,False
,N.A.,Solanum_rostratum,9425343,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,1120,516,fruit,2024-04-17,18:21:21,False
,N.A.,Solanum_rostratum,9425358,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,1160,376,bud,2024-04-17,18:21:23,False
,N.A.,Solanum_rostratum,9425369,334068,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514873.jpg,A2WMZMT3N1RCQX,20352,False,1250,354,bud,2024-04-17,18:21:24,False
N.A,Solanum_rostratum,9425259,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A3HLQWB5WTC7UL,12058,0.0,2024-04-17,18:21:11,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Solanum_rostratum,9425588,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,1,1,11,False,1,4,A2WMZMT3N1RCQX,20352,24.5,2024-04-17,18:21:51,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Solanum_rostratum,9425435,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,722,483,fruit,2024-04-17,18:21:33,False
,N.A.,Solanum_rostratum,9425441,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,723,431,fruit,2024-04-17,18:21:33,False
,N.A.,Solanum_rostratum,9425455,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,814,429,fruit,2024-04-17,18:21:35,False
,N.A.,Solanum_rostratum,9425466,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,345,421,fruit,2024-04-17,18:21:36,False
,N.A.,Solanum_rostratum,9425472,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,261,401,fruit,2024-04-17,18:21:36,False
,N.A.,Solanum_rostratum,9425476,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,251,485,fruit,2024-04-17,18:21:38,False
,N.A.,Solanum_rostratum,9425482,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,335,474,fruit,2024-04-17,18:21:38,False
,N.A.,Solanum_rostratum,9425488,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,252,645,fruit,2024-04-17,18:21:39,False
,N.A.,Solanum_rostratum,9425493,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,338,621,fruit,2024-04-17,18:21:39,False
,N.A.,Solanum_rostratum,9425503,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,482,590,fruit,2024-04-17,18:21:41,False
,N.A.,Solanum_rostratum,9425512,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,230,238,fruit,2024-04-17,18:21:43,False
,N.A.,Solanum_rostratum,9425553,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,231,197,bud,2024-04-17,18:21:48,False
,N.A.,Solanum_rostratum,9425577,334070,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.518375.jpg,A2WMZMT3N1RCQX,20352,False,905,278,flower,2024-04-17,18:21:50,False
N.A,Solanum_rostratum,9425813,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,0,2,7,False,1,5,A2WMZMT3N1RCQX,20352,30.44,2024-04-17,18:22:26,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Solanum_rostratum,9425674,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,False,856,410,flower,2024-04-17,18:22:04,False
,N.A.,Solanum_rostratum,9425683,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,False,1180,879,flower,2024-04-17,18:22:05,False
,N.A.,Solanum_rostratum,9425699,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,False,781,624,fruit,2024-04-17,18:22:07,False
,N.A.,Solanum_rostratum,9425705,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,False,687,718,fruit,2024-04-17,18:22:08,False
,N.A.,Solanum_rostratum,9425732,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,False,653,758,fruit,2024-04-17,18:22:13,False
,N.A.,Solanum_rostratum,9425766,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,False,360,631,fruit,2024-04-17,18:22:20,False
,N.A.,Solanum_rostratum,9425778,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,False,324,605,fruit,2024-04-17,18:22:20,False
,N.A.,Solanum_rostratum,9425783,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,False,277,551,fruit,2024-04-17,18:22:23,False
,N.A.,Solanum_rostratum,9425824,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,False,828,587,fruit,2024-04-17,18:22:28,False
N.A,Solanum_rostratum,9426015,334072,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.520316.jpg,0,2,4,False,1,6,A2WMZMT3N1RCQX,20352,19.99,2024-04-17,18:22:56,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Solanum_rostratum,9425939,334072,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.520316.jpg,A2WMZMT3N1RCQX,20352,False,1102.6666666666667,486.6666666666667,flower,2024-04-17,18:22:46,False
,N.A.,Solanum_rostratum,9425945,334072,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.520316.jpg,A2WMZMT3N1RCQX,20352,False,336,388,flower,2024-04-17,18:22:48,False
,N.A.,Solanum_rostratum,9425963,334072,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.520316.jpg,A2WMZMT3N1RCQX,20352,False,869.3333333333334,610.6666666666666,fruit,2024-04-17,18:22:50,False
,N.A.,Solanum_rostratum,9425977,334072,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.520316.jpg,A2WMZMT3N1RCQX,20352,False,434.6666666666667,576,fruit,2024-04-17,18:22:51,False
,N.A.,Solanum_rostratum,9425980,334072,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.520316.jpg,A2WMZMT3N1RCQX,20352,False,502.6666666666667,630.6666666666666,fruit,2024-04-17,18:22:52,False
,N.A.,Solanum_rostratum,9426001,334072,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.520316.jpg,A2WMZMT3N1RCQX,20352,False,833.3333333333334,616,fruit,2024-04-17,18:22:54,False
N.A,Solanum_rostratum,9426113,334073,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.522537.jpg,2,1,0,False,1,7,A2WMZMT3N1RCQX,20352,8.74,2024-04-17,18:23:07,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Solanum_rostratum,9426073,334073,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.522537.jpg,A2WMZMT3N1RCQX,20352,False,675,716,flower,2024-04-17,18:23:03,False
,N.A.,Solanum_rostratum,9426096,334073,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.522537.jpg,A2WMZMT3N1RCQX,20352,False,728,799,bud,2024-04-17,18:23:06,False
,N.A.,Solanum_rostratum,9426104,334073,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.522537.jpg,A2WMZMT3N1RCQX,20352,False,730,818,bud,2024-04-17,18:23:07,False
N.A,Solanum_rostratum,9426239,334065,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514869.jpg,1,0,3,False,1,8,A2WMZMT3N1RCQX,20352,15.36,2024-04-17,18:23:24,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Solanum_rostratum,9426189,334065,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514869.jpg,A2WMZMT3N1RCQX,20352,False,942,660,bud,2024-04-17,18:23:17,False
,N.A.,Solanum_rostratum,9426204,334065,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514869.jpg,A2WMZMT3N1RCQX,20352,False,991,723,fruit,2024-04-17,18:23:20,False
,N.A.,Solanum_rostratum,9426209,334065,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514869.jpg,A2WMZMT3N1RCQX,20352,False,989,674,fruit,2024-04-17,18:23:20,False
,N.A.,Solanum_rostratum,9426213,334065,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514869.jpg,A2WMZMT3N1RCQX,20352,False,963,698,fruit,2024-04-17,18:23:21,False
N.A,Solanum_rostratum,9426362,334066,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514870.jpg,0,3,4,False,1,9,A2WMZMT3N1RCQX,20352,18.73,2024-04-17,18:23:44,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Solanum_rostratum,9426288,334066,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514870.jpg,A2WMZMT3N1RCQX,20352,False,500,1020,fruit,2024-04-17,18:23:33,False
,N.A.,Solanum_rostratum,9426291,334066,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514870.jpg,A2WMZMT3N1RCQX,20352,False,461,956,fruit,2024-04-17,18:23:33,False
,N.A.,Solanum_rostratum,9426299,334066,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514870.jpg,A2WMZMT3N1RCQX,20352,False,418,1030,fruit,2024-04-17,18:23:35,False
,N.A.,Solanum_rostratum,9426320,334066,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514870.jpg,A2WMZMT3N1RCQX,20352,False,328,847,flower,2024-04-17,18:23:37,False
,N.A.,Solanum_rostratum,9426322,334066,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514870.jpg,A2WMZMT3N1RCQX,20352,False,300,919,flower,2024-04-17,18:23:38,False
,N.A.,Solanum_rostratum,9426343,334066,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514870.jpg,A2WMZMT3N1RCQX,20352,False,652,719,fruit,2024-04-17,18:23:41,False
,N.A.,Solanum_rostratum,9426357,334066,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514870.jpg,A2WMZMT3N1RCQX,20352,False,550,614,flower,2024-04-17,18:23:44,False
N.A,Solanum_rostratum,9426501,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,0,2,5,True,1,10,A2WMZMT3N1RCQX,20352,21.37,2024-04-17,18:24:07,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A.,Solanum_rostratum,9426417,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,True,864,405,flower,2024-04-17,18:23:52,False
N.A.,Solanum_rostratum,9426432,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,True,516,433,flower,2024-04-17,18:23:55,False
N.A.,Solanum_rostratum,9426456,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,True,778,639,fruit,2024-04-17,18:24:00,False
N.A.,Solanum_rostratum,9426459,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,True,701,719,fruit,2024-04-17,18:24:01,False
N.A.,Solanum_rostratum,9426466,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,True,644,760,fruit,2024-04-17,18:24:02,False
N.A.,Solanum_rostratum,9426472,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,True,320,612,fruit,2024-04-17,18:24:03,False
N.A.,Solanum_rostratum,9426480,334069,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.514874.jpg,A2WMZMT3N1RCQX,20352,True,351,627,fruit,2024-04-17,18:24:04,False
N.A,Solanum_rostratum,9426470,submitTest2,N/A,N/A,N/A,N/A,False,1,2,A3HLQWB5WTC7UL,12058,0.0,2024-04-17,18:24:03,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Solanum_rostratum,9428953,334143,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.24426806.jpg,1,9,7,False,2,2,A2WMZMT3N1RCQX,20352,26.39,2024-04-17,18:31:43,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Solanum_rostratum,9428100,334143,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.24426806.jpg,A2WMZMT3N1RCQX,20352,False,1150,546,flower,2024-04-17,18:28:52,False
,N.A.,Solanum_rostratum,9428107,334143,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.24426806.jpg,A2WMZMT3N1RCQX,20352,False,1140,427,flower,2024-04-17,18:28:53,False
,N.A.,Solanum_rostratum,9428124,334143,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.24426806.jpg,A2WMZMT3N1RCQX,20352,False,1050,450,fruit,2024-04-17,18:28:56,False
,N.A.,Solanum_rostratum,9428129,334143,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.24426806.jpg,A2WMZMT3N1RCQX,20352,False,1090,429,fruit,2024-04-17,18:28:57,False
,N.A.,Solanum_rostratum,9428132,334143,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.24426806.jpg,A2WMZMT3N1RCQX,20352,False,1100,468,fruit,2024-04-17,18:28:58,False
,N.A.,Solanum_rostratum,9428143,334143,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.24426806.jpg,A2WMZMT3N1RCQX,20352,False,1140,461,fruit,2024-04-17,18:28:59,False
,N.A.,Solanum_rostratum,9428163,334143,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.24426806.jpg,A2WMZMT3N1RCQX,20352,False,1140,559,bud,2024-04-17,18:29:03,False
,N.A.,Solanum_rostratum,9428187,334143,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.24426806.jpg,A2WMZMT3N1RCQX,20352,False,973,156,flower,2024-04-17,18:29:08,False
,N.A.,Solanum_rostratum,9428195,334143,https://crowdcurio-experiment-images.s3.amazonaws.com/Solanum_rostratum/images/Solanum_rostratum.24426806.jpg,A2WMZMT3N1RCQX,20352,False,955,201,flower,2024-04-17,18:29:08,False
