Core_ID,Family,Genus,Binomial_Species,Latitude,Longitude,Elevation,Year,Month,Day,References,Image
268913,Solanaceae,Physalis,Physalis longifolia,45.2363,-116.7006,647,1996,6,19,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=268913,https://api.idigbio.org/v2/media/125e3b5561bfda996403a7f76b7b7b2a?size=fullsize
514811,Solanaceae,Physalis,Physalis longifolia,40.76,-105.09,1644,1955,6,16,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=514811,https://swbiodiversity.org//imglib/seinet/soro/CS/0015/153729_lg.jpg
514812,Solanaceae,Physalis,Physalis longifolia,38.68,-104.7,1690,1935,6,22,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=514812,https://swbiodiversity.org//imglib/seinet/soro/CS/0015/153733_lg.jpg
514813,Solanaceae,Physalis,Physalis longifolia,39.64,-105.15,1743,1972,7,21,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=514813,https://swbiodiversity.org//imglib/seinet/soro/CS/0015/153735_lg.jpg
514815,Solanaceae,Physalis,Physalis longifolia,40.9,-105.3,2027,1944,8,4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=514815,https://swbiodiversity.org//imglib/seinet/soro/CS/0015/153738_lg.jpg
514816,Solanaceae,Physalis,Physalis longifolia,40.56,-105.12,1563,1972,7,15,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=514816,https://swbiodiversity.org//imglib/seinet/soro/CS/0015/153737_lg.jpg
518442,Solanaceae,Physalis,Physalis longifolia,40.56,-105.08,1534,1999,9,25,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=518442,https://swbiodiversity.org//imglib/seinet/soro/CS/0015/153726_lg.jpg
531069,Solanaceae,Physalis,Physalis longifolia,40.77,-105.09,1654,2000,8,23,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=531069,https://swbiodiversity.org//imglib/seinet/soro/CS/0015/153724_lg.jpg
1403310,Solanaceae,Physalis,Physalis longifolia,35.5365,-105.4052,2161,2004,8,7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1403310,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0123848
1411410,Solanaceae,Physalis,Physalis longifolia,44.9075,-108.2612,1161,2001,7,14,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1411410,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0280021
1504841,Solanaceae,Physalis,Physalis longifolia,36.9037,-106.579,2405,1899,9,9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1504841,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0129241
1702864,Solanaceae,Physalis,Physalis longifolia,41.6911,-104.9492,1704,1994,8,3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1702864,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0280028
1703938,Solanaceae,Physalis,Physalis longifolia,42.4426,-105.1375,1506,1994,8,23,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1703938,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0280031
2878985,Solanaceae,Physalis,Physalis longifolia,40.13439,-110.5277,1932,1979,7,12,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2878985,http://sweetgum.nybg.org/images3/496/514/00951274.jpg
2881274,Solanaceae,Physalis,Physalis longifolia,40.32423,-111.5036,1909,1977,7,29,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2881274,http://sweetgum.nybg.org/images3/496/511/00951271.jpg
3016563,Solanaceae,Physalis,Physalis longifolia,40.57,-105.05,1515,2001,9,27,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3016563,https://swbiodiversity.org//imglib/seinet/soro/CS/0015/153722_lg.jpg
3111629,Solanaceae,Physalis,Physalis longifolia,38.87472,-107.8381,2031,2008,9,18,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3111629,https://api.idigbio.org/v2/media/555295429850b88fb51047d9392e122a
3111632,Solanaceae,Physalis,Physalis longifolia,37.4878,-107.8072,2222,1931,9,21,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3111632,https://api.idigbio.org/v2/media/e070e122363437af47b385437d6f3702
3111633,Solanaceae,Physalis,Physalis longifolia,37.4878,-107.8072,2222,1931,9,21,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3111633,https://api.idigbio.org/v2/media/1e9fdf066569b0c0f83384393496fef0
3510472,Solanaceae,Physalis,Physalis longifolia,35.90833,-106.3306,2476,2011,9,16,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3510472,https://swbiodiversity.org//imglib/seinet/swnode/JEMEZ/00003/03385h_1585936439_lg.jpg
3813154,Solanaceae,Physalis,Physalis longifolia,36.49074,-104.5584,1804,2008,8,9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3813154,https://swbiodiversity.org//imglib/h_seinet/seinet/KHD/KHD00050/KHD00050002_lg.jpg
4143544,Solanaceae,Physalis,Physalis longifolia,35.75733,-105.3481,2303,2012,6,5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4143544,https://api.idigbio.org/v2/media/b9d662a265f29ffcc393aa4013cc4679
