Core_ID,Family,Genus,Binomial_Species,Latitude,Longitude,Elevation,Year,Month,Day,References,Image
494140,Gentianaceae,Frasera,Frasera speciosa,39.94,-105.47,2595,1965,6,19,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494140,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130010_lg.jpg
494144,Gentianaceae,Frasera,Frasera speciosa,38.88,-105.02,2852,1971,6,18,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494144,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130015_lg.jpg
494145,Gentianaceae,Frasera,Frasera speciosa,38.44,-105.49,1963,1954,7,7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494145,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130005_lg.jpg
494146,Gentianaceae,Frasera,Frasera speciosa,39.79,-107.77,2905,1981,6,26,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494146,https://swbiodiversity.org//imglib/seinet/soro/CS/0010/101544_lg.jpg
494147,Gentianaceae,Frasera,Frasera speciosa,40.15,-105.89,2569,1937,8,18,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494147,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130011_lg.jpg
494148,Gentianaceae,Frasera,Frasera speciosa,38.97,-106.99,3039,1959,7,5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494148,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130006_lg.jpg
494149,Gentianaceae,Frasera,Frasera speciosa,38.76,-107.1,2893,1967,8,10,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494149,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130012_lg.jpg
494150,Gentianaceae,Frasera,Frasera speciosa,38.86,-107.13,2860,1967,9,5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494150,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130007_lg.jpg
494151,Gentianaceae,Frasera,Frasera speciosa,38.86,-107.13,2860,1967,7,10,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494151,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130008_lg.jpg
494152,Gentianaceae,Frasera,Frasera speciosa,39.9,-105.21,1835,1973,6,22,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494152,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130009_lg.jpg
494153,Gentianaceae,Frasera,Frasera speciosa,40.73,-105.52,2374,1971,7,23,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494153,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130028_lg.jpg
494154,Gentianaceae,Frasera,Frasera speciosa,40.61,-105.36,2267,1895,8,20,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494154,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130031_lg.jpg
494155,Gentianaceae,Frasera,Frasera speciosa,40.61,-105.36,2267,1895,8,20,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494155,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130032_lg.jpg
494156,Gentianaceae,Frasera,Frasera speciosa,40.95,-105.82,2601,1985,6,19,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494156,https://swbiodiversity.org//imglib/seinet/soro/CS/0012/129994_lg.jpg
494157,Gentianaceae,Frasera,Frasera speciosa,40.64,-105.65,2976,1967,7,27,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494157,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130004_lg.jpg
494159,Gentianaceae,Frasera,Frasera speciosa,40.59,-105.19,1767,1899,6,13,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494159,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130038_lg.jpg
494160,Gentianaceae,Frasera,Frasera speciosa,40.62,-105.22,1939,1898,7,13,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494160,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130037_lg.jpg
494161,Gentianaceae,Frasera,Frasera speciosa,40.62,-105.22,1939,1898,7,13,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494161,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130033_lg.jpg
494162,Gentianaceae,Frasera,Frasera speciosa,40.62,-105.22,1939,1898,7,13,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494162,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130034_lg.jpg
494163,Gentianaceae,Frasera,Frasera speciosa,40.64,-105.69,3268,1959,7,9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494163,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130036_lg.jpg
494164,Gentianaceae,Frasera,Frasera speciosa,40.85,-105.44,2138,1972,7,4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=494164,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/130029_lg.jpg
