Core_ID,Family,Genus,Binomial_Species,Latitude,Longitude,Elevation,Year,Month,Day,References,Image
183103,Ranunculaceae,Delphinium,Delphinium nuttallianum,39.653599,-105.1911,1763,1920,5,27,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=183103,https://api.idigbio.org/v2/media/cbe66d980bcd971e26838c7a2b01b042
507705,Ranunculaceae,Delphinium,Delphinium nuttallianum,40.67,-105.39,2027,1985,5,30,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507705,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145371_lg.jpg
507709,Ranunculaceae,Delphinium,Delphinium nuttallianum,37.21,-107.01,2249,1985,5,23,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507709,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145331_lg.jpg
507711,Ranunculaceae,Delphinium,Delphinium nuttallianum,40.13,-105.36,2411,1971,6,17,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507711,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145342_lg.jpg
507712,Ranunculaceae,Delphinium,Delphinium nuttallianum,37.09,-106,2399,1923,5,10,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507712,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145337_lg.jpg
507715,Ranunculaceae,Delphinium,Delphinium nuttallianum,39.43,-105.08,2012,1985,4,17,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507715,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145341_lg.jpg
507720,Ranunculaceae,Delphinium,Delphinium nuttallianum,39.56,-107.22,2464,1947,5,22,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507720,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145368_lg.jpg
507721,Ranunculaceae,Delphinium,Delphinium nuttallianum,39.58,-107.95,2666,1962,6,13,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507721,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145363_lg.jpg
507722,Ranunculaceae,Delphinium,Delphinium nuttallianum,39.8,-107.36,3227,1938,7,13,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507722,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145367_lg.jpg
507724,Ranunculaceae,Delphinium,Delphinium nuttallianum,38.97,-106.99,3039,1959,6,27,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507724,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145357_lg.jpg
507725,Ranunculaceae,Delphinium,Delphinium nuttallianum,38.76,-107.1,2893,1967,7,3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507725,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145365_lg.jpg
507726,Ranunculaceae,Delphinium,Delphinium nuttallianum,38.86,-107.13,2860,1967,7,2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507726,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145364_lg.jpg
507727,Ranunculaceae,Delphinium,Delphinium nuttallianum,38.85,-107.09,3108,1961,7,9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507727,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145361_lg.jpg
507728,Ranunculaceae,Delphinium,Delphinium nuttallianum,40.52,-106.02,2737,1941,6,29,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507728,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145360_lg.jpg
507729,Ranunculaceae,Delphinium,Delphinium nuttallianum,39.88,-105.23,1880,1973,6,6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507729,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145366_lg.jpg
507730,Ranunculaceae,Delphinium,Delphinium nuttallianum,39.65,-105.19,1784,1920,5,27,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507730,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145362_lg.jpg
507731,Ranunculaceae,Delphinium,Delphinium nuttallianum,37.23,-107.55,2196,1944,6,8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507731,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145418_lg.jpg
507732,Ranunculaceae,Delphinium,Delphinium nuttallianum,40.73,-105.52,2374,1971,5,20,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507732,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145392_lg.jpg
507733,Ranunculaceae,Delphinium,Delphinium nuttallianum,40.38,-105.5,2308,1935,7,4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507733,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145397_lg.jpg
507735,Ranunculaceae,Delphinium,Delphinium nuttallianum,40.56,-105.15,1715,1899,6,7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=507735,https://swbiodiversity.org//imglib/seinet/soro/CS/0014/145388_lg.jpg
