Core_ID,Family,Genus,Binomial_Species,Latitude,Longitude,Elevation,Year,Month,Day,References,Image
499252,Orobanchaceae,Orobanche,Orobanche uniflora,40.52,-105.16,1701,1939,5,20,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=499252,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/135954_lg.jpg
499257,Orobanchaceae,Orobanche,Orobanche uniflora,40.8,-106.94,2471,1962,6,14,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=499257,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/135949_lg.jpg
527533,Orobanchaceae,Orobanche,Orobanche uniflora,40.47,-105.9,3534,2004,7,16,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=527533,https://swbiodiversity.org//imglib/seinet/soro/CS/0013/135947_lg.jpg
1132284,Orobanchaceae,Orobanche,Orobanche uniflora,44.1402,-109.7597,3143,1996,8,16,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1132284,https://rmh.uwyo.edu/images/jpeg.php?Image=USFS0036726
1136974,Orobanchaceae,Orobanche,Orobanche uniflora,44.4618,-109.5435,2018,1997,6,14,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1136974,https://rmh.uwyo.edu/images/jpeg.php?Image=USFS0039252
1163643,Orobanchaceae,Orobanche,Orobanche uniflora,44.544,-109.6175,2551,1986,6,22,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1163643,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0058095
1164284,Orobanchaceae,Orobanche,Orobanche uniflora,44.5295,-110.1642,2945,1986,8,8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1164284,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0058094
1177423,Orobanchaceae,Orobanche,Orobanche uniflora,43.9624,-111.0903,2039,1993,6,20,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1177423,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202815
1271311,Orobanchaceae,Orobanche,Orobanche uniflora,42.3867,-111.0231,2225,1995,6,14,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1271311,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202802
1335056,Orobanchaceae,Orobanche,Orobanche uniflora,42.626,-108.7517,2324,2005,6,7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1335056,https://rmh.uwyo.edu/images/jpeg.php?Image=USFS0031319
1335931,Orobanchaceae,Orobanche,Orobanche uniflora,42.5059,-108.8744,2654,2005,6,30,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1335931,https://rmh.uwyo.edu/images/jpeg.php?Image=USFS0031321
1337332,Orobanchaceae,Orobanche,Orobanche uniflora,42.7671,-108.9859,3251,2005,7,17,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1337332,https://rmh.uwyo.edu/images/jpeg.php?Image=USFS0031320
1339962,Orobanchaceae,Orobanche,Orobanche uniflora,42.6062,-108.666,2299,2005,6,10,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1339962,https://rmh.uwyo.edu/images/jpeg.php?Image=USFS0031322
1417827,Orobanchaceae,Orobanche,Orobanche uniflora,44.4763,-110.0268,2301,1989,6,13,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1417827,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202799
1418436,Orobanchaceae,Orobanche,Orobanche uniflora,44.4618,-110.0671,2306,1989,6,29,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1418436,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202798
1419055,Orobanchaceae,Orobanche,Orobanche uniflora,44.4908,-110.0268,2582,1989,7,15,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1419055,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202797
1422047,Orobanchaceae,Orobanche,Orobanche uniflora,44.4497,-109.8492,2155,1984,6,16,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1422047,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0058096
1422184,Orobanchaceae,Orobanche,Orobanche uniflora,44.5053,-109.9463,2557,1984,6,19,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1422184,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0058092
1422454,Orobanchaceae,Orobanche,Orobanche uniflora,44.4328,-109.8657,2193,1984,7,5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1422454,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0058093
1612752,Orobanchaceae,Orobanche,Orobanche uniflora,42.7006,-110.7881,2921,1992,7,19,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1612752,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0293680
1619351,Orobanchaceae,Orobanche,Orobanche uniflora,42.4992,-110.71,2824,1993,7,25,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1619351,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0299861
1647060,Orobanchaceae,Orobanche,Orobanche uniflora,41.3875,-106.2367,3249,1991,8,21,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1647060,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202809
1659527,Orobanchaceae,Orobanche,Orobanche uniflora,43.6626,-109.7192,2603,1984,6,23,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1659527,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0058090
1685625,Orobanchaceae,Orobanche,Orobanche uniflora,43.2317,-109.7006,3639,1991,8,25,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1685625,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202811
1687104,Orobanchaceae,Orobanche,Orobanche uniflora,43.0036,-109.7111,3003,1990,6,30,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1687104,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202812
1690173,Orobanchaceae,Orobanche,Orobanche uniflora,43.7338,-110.1002,3059,1990,8,4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1690173,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202805
1692301,Orobanchaceae,Orobanche,Orobanche uniflora,42.9022,-109.6711,2476,1991,6,12,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1692301,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202806
1692493,Orobanchaceae,Orobanche,Orobanche uniflora,42.5572,-109.0217,2832,1991,6,13,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1692493,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0058097
1692536,Orobanchaceae,Orobanche,Orobanche uniflora,43.0747,-109.869,2843,1991,6,15,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1692536,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202813
1692625,Orobanchaceae,Orobanche,Orobanche uniflora,42.5981,-109.314,2523,1991,6,16,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1692625,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202807
1693014,Orobanchaceae,Orobanche,Orobanche uniflora,42.8731,-109.6117,2599,1991,6,25,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1693014,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202808
1693498,Orobanchaceae,Orobanche,Orobanche uniflora,42.8153,-109.5536,2452,1991,7,1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1693498,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202810
1720032,Orobanchaceae,Orobanche,Orobanche uniflora,42.6728,-110.4618,2752,1995,7,22,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1720032,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202816
1766552,Orobanchaceae,Orobanche,Orobanche uniflora,41.1364,-109.5697,1845,1994,6,30,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1766552,https://rmh.uwyo.edu/images/jpeg.php?Image=RM0202803
3029312,Orobanchaceae,Orobanche,Orobanche uniflora,38.95501,-106.9807,2953,1969,7,1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3029312,https://swbiodiversity.org//imglib/h_seinet/intermt/RMBL/RMBL0002/RMBL0002450_lg.jpg
3035799,SCROPHULARIACEAE,Orobanche,Orobanche uniflora,39.61666,-105.4167,2440,1984,7,9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3035799,https://swbiodiversity.org//imglib/h_seinet/seinet/KHD/KHD/KHD00015/KHD00015317_lg.jpg
