coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Nuphar_polysepala,8626398,303307,https://crowdcurio-experiment-images.s3.amazonaws.com/Nuphar_polysepala/images/Nuphar_polysepala.27173583.jpg,A1WQI778H4CODU,20335,False,912,282,bud,2024-04-15,18:11:20,3AQN9REUUY0VWVBIND1GDGANBNCYDZ,False
N.A.,Nuphar_polysepala,8626404,303306,https://crowdcurio-experiment-images.s3.amazonaws.com/Nuphar_polysepala/images/Nuphar_polysepala.27173580.jpg,A1WQI778H4CODU,20335,False,386,568,bud,2024-04-15,18:11:31,3AQN9REUUY0VWVBIND1GDGANBNCYDZ,False
N.A.,Nuphar_polysepala,8626412,303303,https://crowdcurio-experiment-images.s3.amazonaws.com/Nuphar_polysepala/images/Nuphar_polysepala.27173577.jpg,A1WQI778H4CODU,20335,False,989,360,bud,2024-04-15,18:11:55,3AQN9REUUY0VWVBIND1GDGANBNCYDZ,False
N.A.,Nuphar_polysepala,8626413,303303,https://crowdcurio-experiment-images.s3.amazonaws.com/Nuphar_polysepala/images/Nuphar_polysepala.27173577.jpg,A1WQI778H4CODU,20335,False,331,313,bud,2024-04-15,18:11:56,3AQN9REUUY0VWVBIND1GDGANBNCYDZ,False
N.A.,Nuphar_polysepala,8626431,303300,https://crowdcurio-experiment-images.s3.amazonaws.com/Nuphar_polysepala/images/Nuphar_polysepala.27156042.jpg,A1WQI778H4CODU,20335,False,1029.3333333333333,294.6666666666667,bud,2024-04-15,18:12:32,3AQN9REUUY0VWVBIND1GDGANBNCYDZ,False
N.A.,Nuphar_polysepala,8626433,303300,https://crowdcurio-experiment-images.s3.amazonaws.com/Nuphar_polysepala/images/Nuphar_polysepala.27156042.jpg,A1WQI778H4CODU,20335,False,326,1158,flower,2024-04-15,18:12:36,3AQN9REUUY0VWVBIND1GDGANBNCYDZ,False
N.A.,Nuphar_polysepala,8626443,303304,https://crowdcurio-experiment-images.s3.amazonaws.com/Nuphar_polysepala/images/Nuphar_polysepala.27173578.jpg,A1WQI778H4CODU,20335,False,953,976,flower,2024-04-15,18:12:48,3AQN9REUUY0VWVBIND1GDGANBNCYDZ,False
N.A.,Nuphar_polysepala,8626446,303304,https://crowdcurio-experiment-images.s3.amazonaws.com/Nuphar_polysepala/images/Nuphar_polysepala.27173578.jpg,A1WQI778H4CODU,20335,False,284,1413.3333333333333,flower,2024-04-15,18:12:50,3AQN9REUUY0VWVBIND1GDGANBNCYDZ,False
N.A.,Nuphar_polysepala,8626461,303299,https://crowdcurio-experiment-images.s3.amazonaws.com/Nuphar_polysepala/images/Nuphar_polysepala.27156040.jpg,A1WQI778H4CODU,20335,False,528,303,flower,2024-04-15,18:13:09,3AQN9REUUY0VWVBIND1GDGANBNCYDZ,False
N.A.,Nuphar_polysepala,8626477,303305,https://crowdcurio-experiment-images.s3.amazonaws.com/Nuphar_polysepala/images/Nuphar_polysepala.27173579.jpg,A1WQI778H4CODU,20335,False,674,276,flower,2024-04-15,18:13:23,3AQN9REUUY0VWVBIND1GDGANBNCYDZ,False
N.A.,Nuphar_polysepala,8626478,303305,https://crowdcurio-experiment-images.s3.amazonaws.com/Nuphar_polysepala/images/Nuphar_polysepala.27173579.jpg,A1WQI778H4CODU,20335,False,318,325,flower,2024-04-15,18:13:24,3AQN9REUUY0VWVBIND1GDGANBNCYDZ,False
