coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Viola_vallicola,9384495,startTest1,N/A,N/A,N/A,N/A,False,1,0,AWX51FW8ZI6M7,20375,0.0,2024-04-17,16:18:11,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Viola_vallicola,9386172,submitTest1,N/A,N/A,N/A,N/A,False,1,1,AWX51FW8ZI6M7,20375,0.0,2024-04-17,16:22:44,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Viola_vallicola,9386528,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1LVBPJA5EVPI3,23208,0.0,2024-04-17,16:23:33,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Viola_vallicola,9387345,submitTest2,N/A,N/A,N/A,N/A,False,1,2,AWX51FW8ZI6M7,20375,0.0,2024-04-17,16:25:29,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Viola_vallicola,9387765,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A1LVBPJA5EVPI3,23208,0.0,2024-04-17,16:26:25,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Viola_vallicola,9390238,startTest1,N/A,N/A,N/A,N/A,False,1,0,A7AXX2D0U74SP,20415,0.0,2024-04-17,16:32:36,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Viola_vallicola,9391991,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A7AXX2D0U74SP,20415,0.0,2024-04-17,16:36:16,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Viola_vallicola,9393295,submitTest2,N/A,N/A,N/A,N/A,False,1,2,A1LVBPJA5EVPI3,23208,0.0,2024-04-17,16:38:57,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Viola_vallicola,9393988,submitTest2,N/A,N/A,N/A,N/A,False,1,2,A7AXX2D0U74SP,20415,0.0,2024-04-17,16:40:29,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Viola_vallicola,9394412,340950,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.24769318.jpg,2,3,0,False,1,1,A7AXX2D0U74SP,20415,35.78,2024-04-17,16:41:28,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Viola_vallicola,9394266,340950,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.24769318.jpg,A7AXX2D0U74SP,20415,False,889.3333333333334,436,flower,2024-04-17,16:41:08,False
,N.A.,Viola_vallicola,9394273,340950,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.24769318.jpg,A7AXX2D0U74SP,20415,False,324,412,flower,2024-04-17,16:41:09,False
,N.A.,Viola_vallicola,9394291,340950,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.24769318.jpg,A7AXX2D0U74SP,20415,False,1154.6666666666667,546.6666666666666,flower,2024-04-17,16:41:11,False
,N.A.,Viola_vallicola,9394338,340950,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.24769318.jpg,A7AXX2D0U74SP,20415,False,1085.3333333333333,700,bud,2024-04-17,16:41:17,False
,N.A.,Viola_vallicola,9394374,340950,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.24769318.jpg,A7AXX2D0U74SP,20415,False,1134.6666666666667,680,bud,2024-04-17,16:41:21,False
N.A,Viola_vallicola,9394813,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,3,7,1,False,1,2,A7AXX2D0U74SP,20415,55.07,2024-04-17,16:42:25,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Viola_vallicola,9394457,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,A7AXX2D0U74SP,20415,False,415,199,flower,2024-04-17,16:41:34,False
,N.A.,Viola_vallicola,9394465,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,A7AXX2D0U74SP,20415,False,865,301,flower,2024-04-17,16:41:35,False
,N.A.,Viola_vallicola,9394472,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,A7AXX2D0U74SP,20415,False,951,466,flower,2024-04-17,16:41:36,False
,N.A.,Viola_vallicola,9394516,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,A7AXX2D0U74SP,20415,False,1114,834,flower,2024-04-17,16:41:43,False
,N.A.,Viola_vallicola,9394539,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,A7AXX2D0U74SP,20415,False,226,1468,flower,2024-04-17,16:41:46,False
,N.A.,Viola_vallicola,9394592,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,A7AXX2D0U74SP,20415,False,716.8,1176,flower,2024-04-17,16:41:54,False
,N.A.,Viola_vallicola,9394649,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,A7AXX2D0U74SP,20415,False,602.4,1456,bud,2024-04-17,16:42:01,False
,N.A.,Viola_vallicola,9394666,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,A7AXX2D0U74SP,20415,False,784.8,1376,bud,2024-04-17,16:42:03,False
,N.A.,Viola_vallicola,9394712,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,A7AXX2D0U74SP,20415,False,1008,1184,bud,2024-04-17,16:42:09,False
,N.A.,Viola_vallicola,9394758,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,A7AXX2D0U74SP,20415,False,904,534.4,fruit,2024-04-17,16:42:17,False
,N.A.,Viola_vallicola,9394784,340957,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27173477.jpg,A7AXX2D0U74SP,20415,False,840,457.6,flower,2024-04-17,16:42:21,False
N.A,Viola_vallicola,9394684,340963,https://crowdcurio-experiment-images.s3.amazonaws.com/Viola_vallicola/images/Viola_vallicola.27180014.jpg,1,2,1,False,1,1,A1LVBPJA5EVPI3,23208,68.79,2024-04-17,16:42:06,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
