coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Lathyrus_lanszwertii_var._leucanthus,8933467,319118,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.21978365.jpg,A26K9G49Q287W,19140,False,802,683,flower,2024-04-16,16:00:19,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8933508,319111,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.21314538.jpg,A26K9G49Q287W,19140,False,1150,518,flower,2024-04-16,16:00:25,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8933565,319115,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.21977137.jpg,A26K9G49Q287W,19140,False,217,600,flower,2024-04-16,16:00:32,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8933624,319113,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.21817769.jpg,A26K9G49Q287W,19140,False,1010,612,flower,2024-04-16,16:00:42,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8933695,319110,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.21313667.jpg,A26K9G49Q287W,19140,False,500,606,flower,2024-04-16,16:00:50,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8933751,319117,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.21977139.jpg,A26K9G49Q287W,19140,False,744,734,flower,2024-04-16,16:00:58,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8933811,319115,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.21977137.jpg,A26K9G49Q287W,19140,True,209,597,flower,2024-04-16,16:01:05,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8933886,319112,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.21817157.jpg,A26K9G49Q287W,19140,False,1050,564,flower,2024-04-16,16:01:13,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8933957,319114,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.21977135.jpg,A26K9G49Q287W,19140,False,784,970,flower,2024-04-16,16:01:23,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8934019,319116,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.21977138.jpg,A26K9G49Q287W,19140,False,801,804,flower,2024-04-16,16:01:32,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8956914,319059,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.4143545.jpg,A2519LCLPN7Y6I,12226,False,1026.6666666666667,766.6666666666666,flower,2024-04-16,16:54:59,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8956918,319059,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.4143545.jpg,A2519LCLPN7Y6I,12226,False,1033.3333333333333,746.6666666666666,flower,2024-04-16,16:55:00,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
N.A.,Lathyrus_lanszwertii_var._leucanthus,8956923,319059,https://crowdcurio-experiment-images.s3.amazonaws.com/Lathyrus_lanszwertii_var._leucanthus/images/Lathyrus_lanszwertii_var._leucanthus.4143545.jpg,A2519LCLPN7Y6I,12226,False,1040,733.3333333333334,flower,2024-04-16,16:55:00,3ZFRE2BDRSY9ZRQ4AZ4BLUMHY1IXZM,False
