coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Aquilegia_barnebyi,8632803,startTest1,N/A,N/A,N/A,N/A,False,1,0,jarvisxie,383,0.0,2024-04-15,18:39:10,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Aquilegia_barnebyi,8633436,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1M64YNK064YJ,20044,0.0,2024-04-15,18:40:54,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Aquilegia_barnebyi,8633874,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1B7X75L6JOPGM,20463,0.0,2024-04-15,18:42:12,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Aquilegia_barnebyi,8634015,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A1M64YNK064YJ,20044,0.0,2024-04-15,18:42:38,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Aquilegia_barnebyi,8634373,startTest1,N/A,N/A,N/A,N/A,False,1,0,AZWKYJIIEW01K,19616,0.0,2024-04-15,18:43:36,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Aquilegia_barnebyi,8634402,startTest1,N/A,N/A,N/A,N/A,False,1,0,A3I5W5HJBS5LZK,20595,0.0,2024-04-15,18:43:44,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Aquilegia_barnebyi,8634430,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1B1OADBQ786KJ,18730,0.0,2024-04-15,18:43:50,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Aquilegia_barnebyi,8634477,startTest1,N/A,N/A,N/A,N/A,False,1,0,A2HPAKE2SUD33N,19240,0.0,2024-04-15,18:43:57,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Aquilegia_barnebyi,8634658,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A2HPAKE2SUD33N,19240,0.0,2024-04-15,18:44:32,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Aquilegia_barnebyi,8634671,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A1B7X75L6JOPGM,20463,0.0,2024-04-15,18:44:33,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Aquilegia_barnebyi,8634699,startTest1,N/A,N/A,N/A,N/A,False,1,0,A31I96JLVVWHXK,20603,0.0,2024-04-15,18:44:39,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
