coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Rudbeckia_ampla,9372457,startTest1,N/A,N/A,N/A,N/A,False,1,0,AZ0VPYLKIPMRF,11829,0.0,2024-04-17,15:42:42,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Rudbeckia_ampla,9373001,startTest1,N/A,N/A,N/A,N/A,False,1,0,A13IC0K4F9TV4S,21167,0.0,2024-04-17,15:44:34,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Rudbeckia_ampla,9373601,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A13IC0K4F9TV4S,21167,0.0,2024-04-17,15:46:16,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Rudbeckia_ampla,9374068,submitTest2,N/A,N/A,N/A,N/A,False,1,2,A13IC0K4F9TV4S,21167,0.0,2024-04-17,15:47:24,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Rudbeckia_ampla,9375175,startTest1,N/A,N/A,N/A,N/A,False,1,0,A3MSYMSTHZJI98,15070,0.0,2024-04-17,15:50:11,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Rudbeckia_ampla,9375330,329577,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.13895550.jpg,0,3,1,False,1,1,A13IC0K4F9TV4S,21167,18.42,2024-04-17,15:50:39,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Rudbeckia_ampla,9375249,329577,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.13895550.jpg,A13IC0K4F9TV4S,21167,False,1020,416,flower,2024-04-17,15:50:25,False
